F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,TARGET
0.0625,0.4375,0.25,0,0.0625,0.75,0.125,0.3125,0.125,0.125,0.1875,0.5,0.1875,0.375,0.1875,0.4375,0.1875,0.125,0.0625,0.5,0.0625,0.0625,0.25,0.0625,0.25,0.4375,0.0625,0.1875,0.25,0.0625,0.5,0,0,0.5625,0.0625,0,0.5,0.0625,0,39 .69777 267
0,0.625,0.0625,0.0625,0.25,0.5625,0.125,0.1875,0.125,0.0625,0.375,0.3125,0.25,0.5625,0,0.5625,0.1875,0.125,0.0625,0.625,0.1875,0.0625,0.125,0.1875,0.0625,0.625,0,0.1875,0,0.3125,0.5,0,0,0.5625,0.1875,0,0.625,0.0625,0,56 .54468406
0.166666667,0.333333333,0.166666667,0.25,0.194444444,0.305555556,0.222222222,0.305555556,0.138888889,0.305555556,0.277777778,0.222222222,0.305555556,0.305555556,0.083333333,0.277777778,0.277777778,0.166666667,0.138888889,0.416666667,0.194444444,0.138888889,0.194444444,0.194444444,0.166666667,0.333333333,0.166666667,0.194444444,0.194444444,0.194444444,0.388888889,0.055555556,0.111111111,0.361111111,0.25,0.083333333,0.472222222,0.138888889,0.027777778,3.921613957
0.25,0.25,0.214285714,0.392857143,0.142857143,0.142857143,0.428571429,0.178571429,0.107142857,0.178571429,0.392857143,0.071428571,0.392857143,0.214285714,0.035714286,0.25,0.25,0.214285714,0.142857143,0.428571429,0.178571429,0.25,0.25,0.178571429,0.214285714,0.25,0.25,0.321428571,0.214285714,0.214285714,0.321428571,0.035714286,0.107142857,0.178571429,0.321428571,0.142857143,0.357142857,0.214285714,0.142857143,150 .249 26
0.103448276,0.310344828,0.206896552,0.275862069,0.172413793,0.172413793,0.275862069,0.172413793,0.172413793,0.103448276,0.379310345,0.137931034,0.275862069,0.310344828,0.068965517,0.103448276,0.310344828,0.206896552,0.137931034,0.344827586,0.24137931,0.137931034,0.275862069,0.206896552,0.206896552,0.310344828,0.103448276,0.172413793,0.206896552,0.275862069,0.310344828,0.034482759,0.103448276,0.24137931,0.24137931,0.206896552,0.344827586,0.137931034,0.068965517,75 .12295297
0.217391304,0.347826087,0.260869565,0.217391304,0.217391304,0.304347826,0.130434783,0.304347826,0.217391304,0.217391304,0.347826087,0.260869565,0.391304348,0.217391304,0.130434783,0.130434783,0.434782609,0.173913043,0.043478261,0.347826087,0.260869565,0.304347826,0,0.434782609,0.173913043,0.434782609,0.130434783,0.304347826,0,0.434782609,0.173913043,0,0.086956522,0.347826087,0.217391304,0.086956522,0.47826087,0.086956522,0.086956522,2.670664086
0.208333333,0.333333333,0.208333333,0.125,0.166666667,0.291666667,0.125,0.25,0.208333333,0.208333333,0.333333333,0.208333333,0.375,0.166666667,0.125,0.125,0.416666667,0.125,0.041666667,0.333333333,0.208333333,0.208333333,0.041666667,0.375,0.125,0.416666667,0.125,0.208333333,0.041666667,0.375,0.25,0,0,0.333333333,0.208333333,0.041666667,0.458333333,0.083333333,0.083333333,1.669784247
0,0.625,0,0,0,0.625,0.25,0.125,0,0,0.25,0.375,0,0.625,0.125,0.625,0,0.125,0,0.625,0,0,0,0.125,0,0.625,0,0,0,0.125,0.625,0,0,0.75,0,0,0.625,0,0,11.07457547
0,0.25,0,0,0,0.25,0.25,0.25,0,0.25,0,0.25,0,0.25,0,0.125,0.125,0.125,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0.25,0,0,0.25,0,0,5.309330769
0,0.5,0,0,0,0.5,0.375,0.375,0.125,0.125,0.375,0.125,0,0.5,0,0.25,0.25,0.25,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.5,0,0,0.5,0,0,46 .65753987
0,0.75,0,0,0,0.75,0.25,0.125,0.125,0,0.375,0.375,0,0.75,0,0.625,0.125,0.125,0,0.75,0,0,0,0.25,0,0.75,0,0,0,0.25,0.75,0,0,0.75,0,0,0.75,0,0,44 .29830189
0.161290323,0.290322581,0.225806452,0.129032258,0.064516129,0.322580645,0.225806452,0.096774194,0.290322581,0.096774194,0.419354839,0.096774194,0.290322581,0.290322581,0.032258065,0.096774194,0.35483871,0.161290323,0.129032258,0.451612903,0.129032258,0.225806452,0.161290323,0.161290323,0.225806452,0.290322581,0.161290323,0.193548387,0.064516129,0.258064516,0.451612903,0,0,0.225806452,0.096774194,0.225806452,0.35483871,0.161290323,0.096774194,1.033360696
0.071428571,0.428571429,0.071428571,0.142857143,0,0.357142857,0.214285714,0,0.357142857,0.071428571,0.5,0,0.285714286,0.214285714,0,0.071428571,0.428571429,0.071428571,0.142857143,0.5,0,0.142857143,0,0.285714286,0.071428571,0.428571429,0.071428571,0.142857143,0,0.285714286,0.5,0,0,0.285714286,0.071428571,0.071428571,0.428571429,0.071428571,0.071428571,4.542091652
0.125,0.75,0,0,0,0.875,0.375,0.25,0.375,0.125,0.625,0.25,0.125,0.75,0,0.25,0.5,0,0,0.875,0,0,0,0.25,0,0.875,0,0,0,0.25,0.875,0,0,0.875,0,0,0.75,0,0.125,4.10 941636
0.3125,0.25,0.0625,0.125,0,0.4375,0.3125,0.1875,0.0625,0,0,0.4375,0.3125,0.125,0.0625,0.3125,0.25,0.125,0.125,0.4375,0,0.0625,0.4375,0.1875,0.0625,0.375,0.1875,0,0.25,0.375,0.5625,0,0,0.4375,0.125,0,0.4375,0.125,0.125,3.130080642
0.236842105,0.236842105,0.131578947,0.263157895,0.078947368,0.289473684,0.236842105,0.289473684,0.078947368,0.368421053,0.184210526,0.184210526,0.289473684,0.236842105,0.026315789,0.289473684,0.236842105,0.131578947,0.131578947,0.394736842,0.131578947,0.236842105,0.105263158,0.236842105,0.131578947,0.236842105,0.236842105,0.289473684,0.105263158,0.236842105,0.342105263,0,0.078947368,0.315789474,0.184210526,0.052631579,0.447368421,0.131578947,0.026315789,1.251460011
0.461538462,0.153846154,0.307692308,0.269230769,0.115384615,0.192307692,0.384615385,0.153846154,0.153846154,0.307692308,0.230769231,0.230769231,0.653846154,0.115384615,0.038461538,0.384615385,0.307692308,0.153846154,0.038461538,0.576923077,0.192307692,0.192307692,0.423076923,0.192307692,0.230769231,0.230769231,0.384615385,0.153846154,0.384615385,0.230769231,0.538461538,0,0,0.153846154,0.230769231,0.153846154,0.461538462,0.230769231,0.153846154,3.004066839
0.103448276,0.068965517,0.482758621,0.310344828,0.103448276,0.172413793,0.310344828,0.103448276,0.172413793,0.034482759,0.413793103,0.137931034,0.206896552,0.344827586,0.137931034,0.068965517,0.24137931,0.310344828,0.103448276,0.172413793,0.379310345,0.379310345,0.068965517,0.206896552,0.448275862,0.103448276,0.068965517,0.379310345,0,0.275862069,0.137931034,0,0.068965517,0.068965517,0.206896552,0.344827586,0.103448276,0.344827586,0.068965517,13 0.0874144
0.181818182,0.636363636,0,0,0.181818182,0.272727273,0.181818182,0,0.090909091,0.090909091,0.363636364,0.272727273,0.363636364,0.454545455,0,0.545454545,0.272727273,0,0,0.818181818,0,0,0.181818182,0.181818182,0,0.636363636,0.181818182,0,0.181818182,0.181818182,0.636363636,0,0,0.454545455,0,0,0.636363636,0,0.181818182,11 6.5064256
0.222222222,0.666666667,0,0,0.222222222,0.333333333,0.222222222,0.222222222,0.111111111,0.111111111,0.333333333,0.333333333,0.444444444,0.444444444,0.111111111,0.555555556,0.333333333,0.111111111,0,0.888888889,0,0,0.222222222,0.444444444,0,0.666666667,0.222222222,0,0.222222222,0.444444444,0.666666667,0,0,0.555555556,0,0,0.777777778,0,0.111111111,70.45155531
0.424242424,0.121212121,0,0.363636364,0,0.121212121,0.242424242,0.03030303,0.090909091,0.454545455,0.121212121,0,0.272727273,0.03030303,0.03030303,0.363636364,0.121212121,0,0.303030303,0.181818182,0.121212121,0.212121212,0.212121212,0.090909091,0,0.121212121,0.424242424,0.212121212,0.151515152,0.151515152,0.242424242,0.060606061,0.121212121,0.121212121,0.303030303,0.060606061,0.424242424,0.121212121,0.121212121,0.749158458
0.081081081,0.243243243,0.351351351,0.243243243,0.081081081,0.297297297,0.216216216,0.162162162,0.216216216,0.081081081,0.351351351,0.243243243,0.351351351,0.243243243,0.027027027,0.081081081,0.351351351,0.243243243,0.081081081,0.297297297,0.297297297,0.324324324,0.108108108,0.216216216,0.351351351,0.243243243,0.081081081,0.216216216,0.108108108,0.216216216,0.324324324,0,0,0.189189189,0.189189189,0.243243243,0.324324324,0.162162162,0,17 .272 64187
0.139534884,0.162790698,0.348837209,0.348837209,0.069767442,0.186046512,0.418604651,0.186046512,0.069767442,0.255813953,0.23255814,0.279069767,0.255813953,0.162790698,0.093023256,0.139534884,0.209302326,0.302325581,0.11627907,0.302325581,0.11627907,0.372093023,0.162790698,0.11627907,0.302325581,0.209302326,0.139534884,0.372093023,0.11627907,0.162790698,0.139534884,0,0.093023256,0.23255814,0.186046512,0.139534884,0.279069767,0.209302326,0.023255814,10 0.070 2077
0.090909091,0.545454545,0.181818182,0,0.090909091,0.636363636,0,0.545454545,0,0,0.090909091,0.636363636,0.181818182,0.545454545,0.181818182,0.363636364,0.272727273,0.090909091,0,0.727272727,0,0,0.090909091,0.363636364,0.090909091,0.636363636,0,0,0.090909091,0.363636364,0.636363636,0,0,0.636363636,0,0.090909091,0.545454545,0.181818182,0.090909091,3.000071619
0.305555556,0.083333333,0.166666667,0.111111111,0.388888889,0.25,0.055555556,0.527777778,0.083333333,0.361111111,0.305555556,0.055555556,0.194444444,0.25,0,0.444444444,0.083333333,0.027777778,0.25,0.138888889,0.305555556,0.083333333,0.472222222,0.027777778,0.277777778,0.083333333,0.277777778,0.305555556,0.138888889,0.361111111,0.277777778,0,0.111111111,0.111111111,0.25,0.305555556,0.083333333,0.333333333,0.305555556,32 .0153635
0.142857143,0.214285714,0.392857143,0.357142857,0.25,0.107142857,0.392857143,0.285714286,0.071428571,0.214285714,0.357142857,0.25,0.428571429,0.25,0,0.142857143,0.214285714,0.392857143,0.178571429,0.392857143,0.285714286,0.357142857,0.285714286,0.142857143,0.392857143,0.214285714,0.142857143,0.321428571,0.214285714,0.214285714,0.285714286,0,0,0.142857143,0.357142857,0.178571429,0.357142857,0.214285714,0,13 .62577 498
0.133333333,0.2,0.333333333,0.233333333,0.2,0.266666667,0.366666667,0.366666667,0.1,0.233333333,0.2,0.333333333,0.266666667,0.2,0.133333333,0.133333333,0.2,0.333333333,0.033333333,0.233333333,0.233333333,0.233333333,0.233333333,0.2,0.333333333,0.2,0.133333333,0.233333333,0.233333333,0.2,0.233333333,0.066666667,0.033333333,0.233333333,0.1,0.166666667,0.333333333,0.133333333,0,16 .0228 2569
0.133333333,0.133333333,0.333333333,0.3,0.133333333,0.266666667,0.366666667,0.3,0.1,0.2,0.166666667,0.3,0.333333333,0.133333333,0.133333333,0.133333333,0.133333333,0.333333333,0.033333333,0.233333333,0.233333333,0.233333333,0.233333333,0.2,0.333333333,0.133333333,0.133333333,0.233333333,0.233333333,0.2,0.233333333,0.066666667,0.033333333,0.2,0.133333333,0.133333333,0.266666667,0.133333333,0,32.04716473
0.1875,0.1875,0.3125,0.21875,0.25,0.25,0.34375,0.40625,0.09375,0.21875,0.1875,0.3125,0.25,0.1875,0.125,0.125,0.1875,0.3125,0.0625,0.21875,0.21875,0.28125,0.21875,0.1875,0.3125,0.1875,0.1875,0.21875,0.21875,0.1875,0.21875,0.0625,0.0625,0.21875,0.125,0.15625,0.3125,0.125,0.0625,32.04317533
0.277777778,0.111111111,0.222222222,0.166666667,0.055555556,0.055555556,0.388888889,0.055555556,0.055555556,0.166666667,0.111111111,0.222222222,0.222222222,0.111111111,0,0.277777778,0.111111111,0.222222222,0.111111111,0.277777778,0.055555556,0.111111111,0.388888889,0.055555556,0.222222222,0.111111111,0.277777778,0.111111111,0.388888889,0.055555556,0.277777778,0.055555556,0.111111111,0.277777778,0,0.055555556,0.277777778,0.111111111,0.111111111,31.81768088
0.166666667,0,0.583333333,0,0.166666667,0.166666667,0.083333333,0.25,0.083333333,0.083333333,0.333333333,0.25,0.5,0.083333333,0.166666667,0.166666667,0.416666667,0.166666667,0.083333333,0.083333333,0.5,0.416666667,0.333333333,0,0.583333333,0,0.166666667,0.083333333,0.25,0.083333333,0.166666667,0,0,0.083333333,0.416666667,0.166666667,0.083333333,0.5,0.083333333,68.64197966
0.090909091,0.045454545,0.409090909,0.045454545,0.181818182,0.136363636,0.090909091,0.227272727,0.090909091,0.045454545,0.318181818,0.136363636,0.454545455,0,0.090909091,0.090909091,0.363636364,0.090909091,0.045454545,0.090909091,0.363636364,0.409090909,0.181818182,0,0.409090909,0.045454545,0.090909091,0.181818182,0.181818182,0,0.045454545,0.045454545,0.136363636,0.045454545,0.363636364,0.136363636,0.090909091,0.363636364,0.045454545,37 .9183229
0.142857143,0.214285714,0.285714286,0.142857143,0.285714286,0.142857143,0.142857143,0.285714286,0.142857143,0.142857143,0.357142857,0.142857143,0.5,0,0,0.142857143,0.357142857,0.142857143,0.142857143,0.071428571,0.428571429,0.5,0.071428571,0,0.285714286,0.214285714,0.142857143,0.357142857,0.071428571,0,0.071428571,0,0.142857143,0.142857143,0.5,0.071428571,0.357142857,0.142857143,0,63 .37426221
0.125,0.375,0.25,0.25,0.0625,0.3125,0.375,0.125,0,0.125,0.1875,0.4375,0.25,0.375,0.125,0.3125,0.1875,0.0625,0.0625,0.4375,0.1875,0,0.25,0.0625,0.1875,0.4375,0.0625,0.0625,0.1875,0.125,0.4375,0,0,0.5625,0.0625,0.0625,0.4375,0.1875,0.0625,80 .1739 2597
0.444444444,0.111111111,0.055555556,0.111111111,0.166666667,0.5,0.166666667,0.444444444,0.222222222,0.388888889,0.166666667,0.111111111,0.277777778,0.111111111,0,0.277777778,0.166666667,0,0.555555556,0.222222222,0.166666667,0.055555556,0.666666667,0.111111111,0.166666667,0.111111111,0.555555556,0.111111111,0.166666667,0.611111111,0.555555556,0,0,0.111111111,0.555555556,0.277777778,0.166666667,0.055555556,0.388888889,5.505197985
0.133333333,0.266666667,0.133333333,0.133333333,0,0.266666667,0.266666667,0.066666667,0.2,0.2,0.133333333,0.266666667,0.2,0.2,0.2,0.133333333,0.266666667,0.133333333,0.066666667,0.4,0,0,0.333333333,0.2,0.133333333,0.266666667,0.133333333,0.066666667,0.266666667,0.266666667,0.466666667,0.066666667,0,0.4,0.133333333,0,0.4,0,0,69 .63459313
0.266666667,0.266666667,0.133333333,0.333333333,0.066666667,0.066666667,0.6,0,0,0.266666667,0.333333333,0.066666667,0.2,0.2,0.066666667,0.333333333,0.2,0.066666667,0.2,0.333333333,0.066666667,0.133333333,0.266666667,0.133333333,0.133333333,0.266666667,0.266666667,0.133333333,0.266666667,0.133333333,0.4,0,0,0.4,0.133333333,0,0.466666667,0.066666667,0.066666667,71.54307468
0.214285714,0.214285714,0.071428571,0.428571429,0,0.142857143,0.357142857,0.071428571,0.071428571,0.357142857,0.071428571,0.214285714,0.214285714,0.071428571,0.071428571,0.285714286,0.142857143,0.142857143,0.428571429,0.285714286,0,0.142857143,0.142857143,0.571428571,0.071428571,0.214285714,0.214285714,0.142857143,0.142857143,0.571428571,0.571428571,0,0,0.5,0.214285714,0.071428571,0.214285714,0.214285714,0.214285714,64 .8972 6504
0.285714286,0.142857143,0,0.142857143,0.142857143,0,0.428571429,0.142857143,0,0.428571429,0.142857143,0,0.428571429,0,0,0.285714286,0.142857143,0,0.142857143,0.285714286,0.142857143,0,0.285714286,0.142857143,0,0.142857143,0.285714286,0,0.285714286,0.142857143,0.428571429,0,0,0,0.285714286,0,0.428571429,0,0,67 .53580178
0.111111111,0.111111111,0.333333333,0.111111111,0.222222222,0,0.444444444,0.222222222,0,0.222222222,0.222222222,0.222222222,0.111111111,0.444444444,0,0.111111111,0.111111111,0.333333333,0,0.222222222,0.333333333,0.111111111,0.333333333,0.111111111,0.333333333,0.111111111,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0.111111111,0,0.111111111,0.222222222,0.222222222,0,10 5.0484272
0.052631579,0.157894737,0.263157895,0.052631579,0.052631579,0.421052632,0,0.105263158,0.368421053,0,0.315789474,0.105263158,0.263157895,0.157894737,0.263157895,0,0.315789474,0.105263158,0.052631579,0.157894737,0.263157895,0.368421053,0.105263158,0.157894737,0.263157895,0.157894737,0.052631579,0.105263158,0,0.263157895,0.210526316,0,0,0.421052632,0.315789474,0,0.157894737,0.157894737,0.052631579,51 2.6926061
0,0.833333333,0,0,0,0.833333333,0.166666667,0,0,0.166666667,0,0.833333333,0,0.833333333,0,0.833333333,0,0,0,0.833333333,0,0,0,0,0,0.833333333,0,0,0,0,0.833333333,0,0,0.833333333,0,0,0.833333333,0,0,21.01858694
0.208333333,0.208333333,0.25,0.25,0.083333333,0.375,0.333333333,0.166666667,0.166666667,0.166666667,0.25,0.208333333,0.125,0.208333333,0.166666667,0.208333333,0.208333333,0.125,0.208333333,0.291666667,0.041666667,0.125,0.25,0.375,0.208333333,0.25,0.166666667,0.125,0.25,0.375,0.5,0,0,0.458333333,0.166666667,0,0.333333333,0.083333333,0.083333333,8.021163317
0.076923077,0.269230769,0.192307692,0.153846154,0.076923077,0.384615385,0.307692308,0.115384615,0.153846154,0.115384615,0.269230769,0.192307692,0.192307692,0.153846154,0.153846154,0.153846154,0.192307692,0.076923077,0.038461538,0.346153846,0,0.076923077,0.115384615,0.346153846,0.153846154,0.307692308,0.038461538,0.076923077,0.115384615,0.346153846,0.346153846,0.076923077,0.038461538,0.384615385,0.038461538,0,0.307692308,0.038461538,0.038461538,1.002206404
0.227272727,0.136363636,0.227272727,0.272727273,0.272727273,0.227272727,0.295454545,0.295454545,0.204545455,0.204545455,0.227272727,0.136363636,0.295454545,0.159090909,0.113636364,0.318181818,0.227272727,0.136363636,0.136363636,0.227272727,0.227272727,0.295454545,0.295454545,0.113636364,0.204545455,0.159090909,0.204545455,0.295454545,0.159090909,0.25,0.227272727,0,0,0.227272727,0.181818182,0.25,0.204545455,0.227272727,0.159090909,26.79782475
0.25,0.25,0.25,0.285714286,0.142857143,0.428571429,0.035714286,0.392857143,0.035714286,0.107142857,0,0.571428571,0.285714286,0.285714286,0.071428571,0.357142857,0.142857143,0.214285714,0.107142857,0.321428571,0.25,0.178571429,0.321428571,0.107142857,0.285714286,0.285714286,0.214285714,0.178571429,0.321428571,0.107142857,0.5,0,0,0.428571429,0.285714286,0.107142857,0.357142857,0.035714286,0.142857143,5.369250148
0.173913043,0.260869565,0.173913043,0.347826087,0.173913043,0.260869565,0.260869565,0.260869565,0.173913043,0.260869565,0.304347826,0.130434783,0.347826087,0.173913043,0.173913043,0.173913043,0.260869565,0.173913043,0.130434783,0.391304348,0.130434783,0.086956522,0.347826087,0.260869565,0.173913043,0.260869565,0.173913043,0.086956522,0.347826087,0.260869565,0.260869565,0.086956522,0.086956522,0.217391304,0.217391304,0.260869565,0.347826087,0.217391304,0.086956522,202.3780336
0,0,0.75,0,0.25,0,0,0.25,0,0,0.5,0.25,0.25,0.5,0.25,0,0.5,0.25,0,0,0.75,0,0.75,0,0.75,0,0,0,0.25,0.5,0,0,0,0,0,0.75,0,0.5,0,19 .850311 5
0.181818182,0.227272727,0.181818182,0.227272727,0.181818182,0.318181818,0.090909091,0.227272727,0.272727273,0.136363636,0.363636364,0.045454545,0.363636364,0.136363636,0,0.136363636,0.272727273,0.136363636,0.136363636,0.318181818,0.181818182,0.227272727,0.045454545,0.409090909,0.136363636,0.272727273,0.136363636,0.227272727,0.045454545,0.409090909,0.363636364,0,0,0.318181818,0.227272727,0,0.272727273,0.318181818,0.136363636,1 2.64733287
0,0.777777778,0,0,0,0.444444444,0.222222222,0,0,0,0.333333333,0.444444444,0,0.777777778,0,0.444444444,0.333333333,0,0,0.777777778,0,0,0.333333333,0,0,0.777777778,0,0,0,0.333333333,0.777777778,0,0,0.777777778,0,0,0.777777778,0,0,20.0440 2575
0.3,0.4,0.2,0,0,0.5,0.2,0,0.1,0.1,0.2,0.5,0.5,0.2,0.2,0.4,0.2,0,0,0.7,0,0,0.4,0,0.2,0.5,0.2,0,0.4,0,0.7,0,0,0.5,0,0,0.4,0,0.3,32.21901632
0.170731707,0.317073171,0.097560976,0.268292683,0.170731707,0.292682927,0.390243902,0.292682927,0.170731707,0.243902439,0.243902439,0.219512195,0.219512195,0.268292683,0.073170732,0.170731707,0.341463415,0.073170732,0.073170732,0.365853659,0.12195122,0.073170732,0.219512195,0.292682927,0.097560976,0.365853659,0.146341463,0.073170732,0.219512195,0.292682927,0.390243902,0.097560976,0.097560976,0.292682927,0.195121951,0.097560976,0.390243902,0.073170732,0.097560976,3.157554049
0.214285714,0,0.285714286,0.285714286,0.142857143,0.357142857,0.142857143,0.214285714,0.285714286,0.142857143,0,0.357142857,0.357142857,0,0.142857143,0.285714286,0.142857143,0.142857143,0.071428571,0,0.357142857,0.214285714,0.214285714,0.214285714,0.214285714,0.142857143,0.214285714,0.214285714,0.214285714,0.214285714,0.071428571,0,0,0.214285714,0.285714286,0.142857143,0.071428571,0.357142857,0.142857143,74 .1875848 2
0.285714286,0.285714286,0.214285714,0.071428571,0.285714286,0.285714286,0.071428571,0.428571429,0.142857143,0.214285714,0.285714286,0.357142857,0.428571429,0.214285714,0.071428571,0.285714286,0.428571429,0.071428571,0,0.357142857,0.285714286,0.214285714,0.142857143,0.285714286,0.214285714,0.428571429,0.142857143,0.214285714,0.142857143,0.285714286,0.285714286,0,0,0.214285714,0.071428571,0.285714286,0.428571429,0.214285714,0.142857143,8.929441579
0.25,0.333333333,0.083333333,0.25,0.125,0.333333333,0.416666667,0.208333333,0.25,0.25,0.291666667,0.166666667,0.375,0.166666667,0,0.208333333,0.333333333,0.083333333,0.125,0.416666667,0.125,0.083333333,0.208333333,0.25,0.083333333,0.375,0.208333333,0.083333333,0.208333333,0.25,0.583333333,0,0,0.25,0.25,0.041666667,0.5,0,0.083333333,0.263524989
0.25,0.25,0.25,0.0625,0.0625,0.4375,0.375,0.1875,0.1875,0,0.0625,0.4375,0.25,0.25,0.25,0.1875,0.3125,0.1875,0.0625,0.4375,0.0625,0.1875,0.4375,0.0625,0.125,0.375,0.125,0.125,0.125,0.375,0.5,0,0,0.4375,0.0625,0.0625,0.375,0.125,0.125,0.057008124
0.219512195,0.292682927,0.048780488,0.243902439,0.12195122,0.12195122,0.268292683,0.097560976,0.097560976,0.170731707,0.243902439,0.097560976,0.268292683,0.146341463,0.048780488,0.317073171,0.219512195,0.073170732,0.12195122,0.390243902,0.024390244,0.073170732,0.243902439,0.219512195,0.048780488,0.292682927,0.243902439,0.12195122,0.195121951,0.268292683,0.414634146,0.024390244,0.048780488,0.268292683,0.195121951,0.024390244,0.390243902,0,0.12195122,5.087839757
